"Service_ID","Community_ID","ServiceName","ServiceType","ProviderName","Address","Contact","OperatingHours","Capacity","Specialties","InsuranceAccepted","QualityRating","Accessibility","EmergencyServices","AverageWaitTime","PatientSatisfactionScore","Accreditation","Website"
"1738","65.0","cfzNAXPMDnrHyUjiFYql","Education","gsWgqqNbtibGxua","3854 nygnhSnxksauYsp St.","+1-873-441-3071","Mon-Fri Closed, Sat 8AM - 7PM, Sun 8AM - 7PM","93","YErFnBHnHqaZAPqhtOIBjNynbyRDyi","Yes","2","Good","Yes","40 minutes","6","Not Accredited","http://hcbzr.com"
"1739","28.0","rgJMKuyIuZnMjymPlwCe","Healthcare","IBiVyMPWFTBIYvt","714 tzqRxPlmPoKmGGw St.","+1-218-991-3349","Mon-Fri 7AM - 10PM, Sat 7AM - 10PM, Sun Closed","15","BijKdQwJoLwXeVpEYubkKpgSEoHDjw","Yes","5","Poor","No","42 minutes","5","Accredited","http://tvtwmzlg.com"
"1740","32.0","INdziElorxhRIXvaEsjz","Education","uLtxwqKGivvnJJS","9206 AIYuirvwJiQTkHw St.","+1-722-400-9459","Mon-Fri 8AM - 5PM, Sat 8AM - 5PM, Sun 8AM - 5PM","4","SVsTgjziIKlQTyTOLBcACsRgppVErU","No","1","Good","No","109 minutes","7","Not Accredited","http://ubiyx.com"
"1741","39.0","XseOpMbKwDSwRzzowKsR","Healthcare","hceLZEnCJXORJqc","9002 iHAExdWpBouYrNE St.","+1-866-925-5695","Mon-Fri Closed, Sat Closed, Sun Closed","90","uezeUNyyVWNXjPuafEcVzvpMtKeHAR","No","3","Poor","No","36 minutes","2","Not Accredited","http://vjuptpkdjs.com"
"1742","3.0","jAEbOnVGbEfHkAZajnSu","Social","gfWlpRmdBIHnamL","3753 AMvXcaUJiyPJGfm St.","+1-509-370-6475","Mon-Fri Closed, Sat 9AM - 5PM, Sun Closed","81","GchSbUjjWkJerJZQwkdNKNVOvKUfIx","No","1","Poor","Yes","64 minutes","1","Not Accredited","http://mqzujy.com"
"1743","25.0","MQZucjcQSbDFkRxdCyIJ","Recreation","KLUKckEydvtPSNc","8712 XJxSolzQlpAzzfi St.","+1-831-687-5911","Mon-Fri 6AM - 9PM, Sat 6AM - 9PM, Sun 6AM - 9PM","46","XVVawlxOWKpIWwVxYCZsssZpnisWGo","No","2","Poor","No","71 minutes","10","Accredited","http://vlkwso.com"
"1744","43.0","dLcOQznyqqamoPfPmhyK","Social","NjjkykoOiVqPJec","473 qqPWImHikFuvCHM St.","+1-277-857-3487","Mon-Fri Closed, Sat Closed, Sun 7AM - 8PM","91","YnrjbBFKxMHxbeLFEGXIYZQEKWnoAV","Yes","4","Average","Yes","55 minutes","10","Not Accredited","http://jxfbsczx.com"
"1745","62.0","kRyGiRcbhFtTipFQcTez","Social","pXkVEfoeIVNcHBA","3803 lhGxGImbAPkmxnz St.","+1-971-955-8052","Mon-Fri Closed, Sat 6AM - 9PM, Sun Closed","43","ViPUZvsIIsHGHQCxyTBUVwcnHNYNDR","Yes","1","Poor","Yes","15 minutes","6","Accredited","http://qxtfjp.com"
"1746","28.0","kMfkcCPmZfgkNkkBSJRu","Healthcare","yctgzrAshvcUrAQ","4675 mYLEQWRlrjENmQd St.","+1-722-649-1392","Mon-Fri 7AM - 11PM, Sat Closed, Sun Closed","100","BqgNoPeFuyHFnpUyrwavUYPVJmFvRl","Yes","4","Poor","No","66 minutes","2","Not Accredited","http://qbzrze.com"
"1747","3.0","vpfvRVmFlvwazXTENZdK","Education","PCaMxVmgmhQPNRB","719 HwaevvbHdQOhOns St.","+1-966-248-4558","Mon-Fri Closed, Sat 7AM - 6PM, Sun 7AM - 6PM","46","LYgYgkuPILzxsNJrQtXqiFgjtBckcv","No","3","Good","Yes","89 minutes","10","Not Accredited","http://ifhdlv.com"
"1748","8.0","WKHApQjIPJlfsuRKKvXI","Healthcare","lwyQIgNKZcTfEjc","5509 cBWCATVwhRMPHPn St.","+1-358-325-4978","Mon-Fri Closed, Sat Closed, Sun Closed","77","nBHozlgciRNNWNfjUlWhJhquQIdXiw","Yes","5","Poor","Yes","34 minutes","5","Not Accredited","http://mnazqluhs.com"
"1749","42.0","GVfQqColuGRgiEwemwRu","Healthcare","oexWNzKPdZlHkHx","4987 OfbtAqwNGlspOSL St.","+1-929-423-7952","Mon-Fri Closed, Sat Closed, Sun 9AM - 8PM","51","LKYCuJjrumtzTuiASpvssscbRmtWPM","No","2","Good","No","70 minutes","1","Not Accredited","http://bhlctova.com"
"1750","49.0","iKPDkLsrxPqXRBrMMUHu","Education","rMlplCNOAWLoJqM","2193 VyYBJHdFPPCWqUb St.","+1-355-810-1993","Mon-Fri Closed, Sat Closed, Sun 7AM - 10PM","82","emVjHgKDLgMSgvvriEDnvkcIgckYqf","No","5","Average","Yes","104 minutes","3","Accredited","http://yleuhli.com"
"1751","35.0","LdohubdUjBhnYGIoZOuc","Education","vkmCsEmXLDOCcwL","6546 WgPddzJSBRyNojJ St.","+1-336-548-8555","Mon-Fri Closed, Sat Closed, Sun Closed","65","SrZTrJEsTelBzIOqameEvvVAuXqXdh","Yes","4","Good","No","65 minutes","5","Accredited","http://szbtdci.com"
"1752","3.0","GYFSxmsvzgqvsSeCwVod","Social","LfvBtsNuAFjQInf","3928 hKzFsMdScxtIeKo St.","+1-936-959-9576","Mon-Fri Closed, Sat Closed, Sun Closed","6","JgvcNyFMMAzdcuklgRVFCPqhywHYGf","Yes","3","Good","No","14 minutes","7","Not Accredited","http://cnskibzihy.com"
"1753","8.0","baoXEHUoLeXXVEqoNTNd","Healthcare","iQAByTqHrXadNmB","5413 XTNZReIySHIfhIj St.","+1-925-960-1894","Mon-Fri 8AM - 11PM, Sat Closed, Sun 8AM - 11PM","10","pSRnwAlORKDGnuShycnBYqVzHZqSod","No","2","Good","Yes","107 minutes","6","Accredited","http://kwwkx.com"
"1754","3.0","yLmYTwDjTBLcVgSgDpjG","Education","kEttPrqZYjMopNA","7184 XMDrDIDitWrdyKH St.","+1-394-784-4072","Mon-Fri Closed, Sat Closed, Sun 7AM - 5PM","91","vNgahtkFbrEzuTAwkqFFgiaeJLhKCh","Yes","5","Poor","Yes","63 minutes","9","Not Accredited","http://vtuxg.com"
"1755","43.0","lYFsASsYYMENWEbTZQHJ","Healthcare","banqjumNEbXWSkA","3582 hNKxtjRVdwGjwRJ St.","+1-288-440-3763","Mon-Fri Closed, Sat 8AM - 6PM, Sun 8AM - 6PM","35","PfeeoEnXCTDKhYSmhctQhhREEYEGwm","Yes","2","Average","No","68 minutes","9","Accredited","http://wvczf.com"
"1756","28.0","BXkPBFdpptaDTttFDHMR","Healthcare","JPvkbeQRhedtJqS","6230 hetXjlrXXerCqTo St.","+1-904-860-7867","Mon-Fri Closed, Sat 7AM - 8PM, Sun Closed","19","xjTEEQNuUXHjTymqSlRVFScMPHfjmM","Yes","2","Good","Yes","89 minutes","1","Accredited","http://kpfrlbi.com"
"1757","8.0","kNFpNXuHUsaeAAOSFnLK","Healthcare","PDSogyfuzxHYVVz","1635 NYBgQpqQWIqJUds St.","+1-560-859-1596","Mon-Fri 9AM - 8PM, Sat 9AM - 8PM, Sun 9AM - 8PM","3","SetykLbZdLVwhSBHahEIGFwNkYEann","No","3","Average","Yes","46 minutes","6","Not Accredited","http://zralzrqdc.com"
"1758","3.0","yOVhhzohjrSbFqgSKNzj","Education","iDoMNyLNnbKrzaU","9944 eNoUJLFseXrWQQs St.","+1-268-990-1330","Mon-Fri Closed, Sat 6AM - 8PM, Sun 6AM - 8PM","41","PFVZcPajvAMPdHUBnZFckDASqfkDmT","Yes","5","Poor","Yes","32 minutes","6","Accredited","http://msvnav.com"
"1759","31.0","UtqLbEHIBQVJBMIwpjhv","Recreation","LZyvEuQXETJVnTl","9010 JcAeVfcyEgpXQjf St.","+1-989-830-3353","Mon-Fri 9AM - 5PM, Sat Closed, Sun 9AM - 5PM","80","BIGLJhMzYFAHEPJLwpvAvEsNOUIZvG","No","1","Good","No","97 minutes","3","Accredited","http://jqwjivv.com"
"1760","8.0","XltnGEXKApvwxxpiyNmc","Healthcare","pGGAHRSehtQbOLz","215 ZwYQupZlYQgBRNh St.","+1-718-395-8503","Mon-Fri 7AM - 10PM, Sat 7AM - 10PM, Sun Closed","65","xtwaHbRMazHdKZRknvbDHXRMfczLuF","Yes","3","Average","No","31 minutes","8","Accredited","http://emnvlygpyh.com"
"1761","3.0","GoSCjEtdsGUtoGAdMooI","Recreation","RkBNsTcRXgHHJmJ","4913 vmWPghVWfpYWQRv St.","+1-985-433-2204","Mon-Fri Closed, Sat Closed, Sun Closed","85","fDStnaijfjQcIIvxZMIaefERrKMfyv","No","1","Average","Yes","32 minutes","4","Not Accredited","http://aahop.com"
"1762","6.0","DLktaUHfShRvVndpiSBz","Education","mKNUvQYkMToOvUm","676 uRFPqvOdTmtMfQI St.","+1-614-394-6605","Mon-Fri Closed, Sat 6AM - 11PM, Sun Closed","94","BlOCxPKNAXrIfeXLvgrzmNJThzmBVh","Yes","2","Average","No","118 minutes","10","Accredited","http://ryjqyczbr.com"
"1763","1.0","BLTaVWOwuyEDKAasoERo","Education","oZkrAnGcrRnDqVb","3179 grBpTerZZkdehPu St.","+1-730-392-9820","Mon-Fri 7AM - 9PM, Sat Closed, Sun 7AM - 9PM","59","IMlpfNIaFFrXxEgnjdskiIXiCxsQYr","Yes","4","Good","No","87 minutes","6","Accredited","http://aibuhyeetn.com"
"1764","17.0","vprKfjAOOLSByskuvYWU","Recreation","uEIhXQrBDBltLXa","4755 qOfzWqpsxXKbZZR St.","+1-428-992-3992","Mon-Fri Closed, Sat 7AM - 5PM, Sun Closed","37","ABPTclkdnsGuujBoknLHDIbBOZluSR","Yes","1","Good","No","54 minutes","6","Accredited","http://zjscotuv.com"
"1765","25.0","rfYNpivLymRpFRtrZIwC","Education","dqMYWvysVbocVXe","2267 JYJOWNvAVennzys St.","+1-958-678-6631","Mon-Fri 9AM - 9PM, Sat 9AM - 9PM, Sun 9AM - 9PM","50","aENIksdeCjMSNDZFfUlYWTwTZOEIHY","Yes","3","Poor","No","35 minutes","3","Not Accredited","http://mfbve.com"
"1766","5.0","vpmNxqPWqALDoeHbxYpq","Education","PitBfHuRFMPkXrJ","9120 QOqZxEAULoUYBph St.","+1-348-577-3043","Mon-Fri Closed, Sat 9AM - 11PM, Sun Closed","86","vbrnMtqrIrqyCHBJcLzzUlDlMZlQYn","No","2","Average","Yes","111 minutes","8","Accredited","http://vanwfazd.com"
"1767","6.0","BVBSIrJANTBBPObedHbu","Recreation","wOqBXpXFOaVcDcR","7124 dBBCLgksWQicTDZ St.","+1-341-899-5098","Mon-Fri Closed, Sat Closed, Sun 8AM - 5PM","30","LLPlTsCznfvdkyXbNklTfyNBUhhcGn","No","5","Average","No","113 minutes","1","Accredited","http://meqju.com"
"1768","8.0","ekINgLfgMpCqcSpUjByF","Healthcare","qxFUiCHsliPMEdl","8027 KZipzAUXLrlvoaX St.","+1-948-510-2076","Mon-Fri 7AM - 6PM, Sat 7AM - 6PM, Sun Closed","24","CkHQngOyDRxQHKpGZOlruBIZkGEajv","Yes","3","Poor","Yes","57 minutes","7","Not Accredited","http://vvyjhz.com"
"1769","8.0","tYWgKEeYxjCWhIrHwDBs","Education","pXeRtyItmoVulqg","4460 PSNPLzgoJEgnoWw St.","+1-861-958-9814","Mon-Fri Closed, Sat 6AM - 10PM, Sun 6AM - 10PM","19","wFBvJCNIDGNwlLsUnBAwdbQrqxQvQz","Yes","1","Poor","Yes","38 minutes","5","Not Accredited","http://ekerqbbkfi.com"
"1770","50.0","KvAahCQksLJFxQqqAcnO","Education","XmdUnlsXEtDOnqZ","8581 jgIIORwrvibtZcy St.","+1-357-696-1043","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","17","EAEZvtESTKHVbqMSJUlCBBPQtvRLeX","No","3","Poor","No","62 minutes","8","Accredited","http://hfsunep.com"
"1771","6.0","DvGEOzYldYjLCPQqMUlT","Recreation","zXialfPOiJAzkEx","7494 NWYmZHuUiuagufJ St.","+1-945-367-1568","Mon-Fri Closed, Sat Closed, Sun 6AM - 10PM","74","VpPoOazhIrByKDNIEauKrDnKkLQotk","No","4","Average","Yes","23 minutes","3","Not Accredited","http://lcnldv.com"
"1772","28.0","dMFoeXcNBKtJJyAHOJCh","Healthcare","RhHXFHnoTVAUkzS","9636 mZJgGlnxlgplPwK St.","+1-388-224-7067","Mon-Fri 7AM - 10PM, Sat Closed, Sun Closed","34","LpEYUJCoyDfUhzFgsuPaSspUEeqJRQ","Yes","3","Good","Yes","110 minutes","4","Accredited","http://akjqgpzmm.com"
"1773","55.0","kLKgmpxZBZNuqwACglOq","Education","ndWWLIPgCnjBGVq","7120 ddbfDKMEzeHWrHA St.","+1-611-999-3362","Mon-Fri Closed, Sat Closed, Sun Closed","21","IIaONvYBurvQIWzKkgkmffvpjJbANu","Yes","4","Average","Yes","84 minutes","2","Accredited","http://isixd.com"
"1774","6.0","GMNfkmBZzEBpxKcssuHP","Recreation","YGPFXAMitWrIDUK","3893 wahLFfkFikyxlCQ St.","+1-903-358-6695","Mon-Fri 7AM - 6PM, Sat Closed, Sun Closed","28","qGDopQYZkgZbhTYMvpYKgwoycXHMFa","Yes","4","Poor","Yes","13 minutes","6","Not Accredited","http://lvjngzsfch.com"
"1775","1.0","pHUKSpLeoXCTFhhsJNlF","Social","MKthxOVSzNkSHQB","5525 MWOWbHMxbZJyHWq St.","+1-276-240-3598","Mon-Fri Closed, Sat Closed, Sun Closed","24","HhikXysGKQdEPjZlggUgAqYjnMiAfM","No","2","Average","Yes","29 minutes","8","Accredited","http://nctjadv.com"
"1776","44.0","phwBAXxOLBiBXUuuROPe","Recreation","tpTxIXUadyfKOkJ","2182 TTQeNwbhrgbqwMN St.","+1-336-460-4516","Mon-Fri 6AM - 9PM, Sat 6AM - 9PM, Sun 6AM - 9PM","59","NxuDQxDNswkZdOqZRQHJdnbzRUUSOE","Yes","3","Good","No","72 minutes","5","Accredited","http://yjktrv.com"
"1777","31.0","XlmdzrupZCPfchrSGCBq","Recreation","YBRargQbdhNNqct","5547 hnVhmVJwletIaad St.","+1-385-532-5352","Mon-Fri Closed, Sat 7AM - 11PM, Sun 7AM - 11PM","79","JHdpBNSVCJSTXnMbEaATAeXdzfyapy","No","2","Poor","Yes","61 minutes","2","Accredited","http://afkrpkld.com"
"1778","32.0","EQgfDMjcjvfElJJoLIUI","Social","lyVhjqfDFZKxXyr","5759 bPLqGdigNcMfSyk St.","+1-775-966-4035","Mon-Fri 9AM - 9PM, Sat Closed, Sun Closed","14","qbmbEUWOOSVXDrQWfzTkhvEuwJgBdM","Yes","1","Average","Yes","90 minutes","10","Not Accredited","http://gcodtwfpd.com"
"1779","24.0","IpxwgGIpzFjOTxDSDwBR","Recreation","csuzyDvUJwWRiIT","6248 yvZRWWwHakzKPJS St.","+1-672-461-9707","Mon-Fri 8AM - 11PM, Sat Closed, Sun Closed","55","vgbuoAanQLKtQGIjvtvhqHFwskOYaM","Yes","4","Average","No","113 minutes","8","Not Accredited","http://stgod.com"
"1780","40.0","YUbThutmsIyYGgBuqTMp","Social","nSCHxqwZvwfYcJi","6873 gNEeSEOTbAWMAjy St.","+1-413-435-3061","Mon-Fri 8AM - 5PM, Sat 8AM - 5PM, Sun 8AM - 5PM","71","moLalhYcUCyPFejXJRflOawyvkPRgl","Yes","3","Good","No","12 minutes","1","Not Accredited","http://itxqcd.com"
"1781","7.0","lRRZKAOMmvLbYssIxxWL","Education","syGszZMadowqKjy","3633 ndpJqYEIjJeXFZy St.","+1-683-969-9195","Mon-Fri Closed, Sat 9AM - 5PM, Sun Closed","83","TpiAyoJEMfYqiBDLZojCGbvgFmeWQu","Yes","2","Poor","No","61 minutes","8","Accredited","http://ntyhfz.com"
"1782","2.0","ZLbILwVqbNdhHUmoeoZR","Education","VzBzfQBidJrTAhc","9496 WYTbRkRnaUmAhzP St.","+1-342-854-1341","Mon-Fri Closed, Sat Closed, Sun Closed","70","YrAkRWRmazRYYMCEfzOpwFOkDDeTDg","No","2","Poor","Yes","26 minutes","1","Accredited","http://mpttbywqx.com"
"1783","33.0","IWOtFSqDsTqAVkHdoMzo","Social","fUDEdQxRUDIQaCl","7555 itptUFSlpVsApnk St.","+1-563-404-1304","Mon-Fri Closed, Sat 6AM - 6PM, Sun 6AM - 6PM","13","WaKKIIkFHAGhKsBoXySLbCilzhxmWt","Yes","2","Average","Yes","52 minutes","1","Accredited","http://btdkyyqps.com"
"1784","38.0","ovQxRUHpADHRbwzfJGBS","Education","FXqxmepYhXWjcRn","9472 rFQxhmRdGXqrUnQ St.","+1-729-564-2513","Mon-Fri Closed, Sat Closed, Sun Closed","56","lsATMvPSCXjHyXMjJWOFlrRZbCryYL","No","1","Average","Yes","63 minutes","4","Not Accredited","http://yzrxzixr.com"
"1785","49.0","nUQJDBRevisdSwqQgUye","Social","AlCzTTkHYFffmjN","747 uiPUojrolCVwrSc St.","+1-816-346-9561","Mon-Fri 9AM - 5PM, Sat 9AM - 5PM, Sun Closed","58","QFMFJAtccYHMtmvbvyMKmibnYLXAVj","Yes","3","Average","Yes","24 minutes","3","Accredited","http://vrjkctc.com"
"1786","24.0","NpLOuCxECvicKkiWbENs","Education","TXgvNJxvttJUxbF","1054 YgDzOQpgIAPjBrK St.","+1-451-788-4552","Mon-Fri 7AM - 7PM, Sat Closed, Sun 7AM - 7PM","51","xtZDoRuVxXwqCEVqBzOAMrERmnmiNX","No","3","Average","No","110 minutes","7","Accredited","http://jpukq.com"
"1787","1.0","XdQJIAvYmVkQDHXwBest","Recreation","kizWCZzkCuPorVx","3813 BGKTUzpKumpAotC St.","+1-867-669-8054","Mon-Fri 6AM - 5PM, Sat 6AM - 5PM, Sun Closed","58","PoTzwEpDWwgZPfYQlXoWtAjkqUgGyK","No","2","Good","Yes","88 minutes","9","Accredited","http://ynlqt.com"
"1788","6.0","XAVPfGxvyLSLjcarnrja","Healthcare","qFGKvGGSxAqADbB","2272 ZzCGROvymRtjsla St.","+1-426-636-2386","Mon-Fri Closed, Sat 8AM - 11PM, Sun 8AM - 11PM","47","yctOQzmrUaLespjcTLJKDAbIoHJWKx","No","1","Good","No","97 minutes","2","Accredited","http://qmrlyofcjs.com"
"1789","6.0","LTHyYeYfbPfGAcSWtOly","Education","mvDDAvXHowHYgDy","5859 hBqpzakwGgTCLuo St.","+1-220-856-6172","Mon-Fri 7AM - 8PM, Sat 7AM - 8PM, Sun Closed","56","lSwFGWpMaxdzmAkGsKWoBUwsgxykQd","No","5","Poor","Yes","30 minutes","6","Accredited","http://jjmrl.com"
"1790","41.0","UsLaLCYidQvdQVIYjtqn","Education","eTczncjMCOspyVm","7011 IlGhGmUXUXxyPDn St.","+1-663-806-7909","Mon-Fri 9AM - 10PM, Sat Closed, Sun 9AM - 10PM","15","dJjCGAwDqBelGjHseRhYlTaqSvbHKG","Yes","2","Poor","No","91 minutes","2","Accredited","http://hvqetct.com"
"1791","3.0","ujtJGjxMDAJdkECtnAKa","Recreation","ibAbqWBmZjOvZDw","5645 RlwFwtxYUhIWRWi St.","+1-968-745-3844","Mon-Fri Closed, Sat 9AM - 5PM, Sun Closed","97","QNZiBQvJIguqsyBtjHQtuFwualUMdN","No","5","Average","Yes","34 minutes","4","Accredited","http://ojtfryroao.com"
"1792","3.0","nBWAKcvnqAlCcqZciWFF","Education","FoZLFBqOCOxosbt","478 EXenPLkGldefXCn St.","+1-477-349-6188","Mon-Fri 7AM - 5PM, Sat 7AM - 5PM, Sun 7AM - 5PM","59","gtXDFvKBjeJBTotEQWbtJwTNGkytYx","No","5","Poor","Yes","66 minutes","5","Accredited","http://apmviptxc.com"
"1793","43.0","jDCHTDHmclOQJWhbHoPq","Healthcare","WbNMvXCoIUnqZsP","3903 OoSECRUsQTAoqMR St.","+1-733-708-3179","Mon-Fri 8AM - 7PM, Sat 8AM - 7PM, Sun 8AM - 7PM","93","bxJgxIRjgfeHvVvhgtCnqsioomwtks","Yes","5","Poor","Yes","93 minutes","7","Accredited","http://bcwxhsky.com"
"1794","38.0","GZUIMgMRdZPRJysWdREO","Social","KzDtIjRwtuhLhim","3219 JUuiuqAiqkRLIPb St.","+1-532-589-1621","Mon-Fri 7AM - 11PM, Sat Closed, Sun Closed","12","hHGISZcIDqHkRdswFXTAtiBWAUWEyo","Yes","5","Average","No","111 minutes","5","Not Accredited","http://uhpoc.com"
"1795","32.0","pmbwirgslGGFNxLrzgzl","Recreation","vcZRvTEZYEKnNVq","6979 NrGbXHluFlCdjIs St.","+1-612-523-9068","Mon-Fri Closed, Sat Closed, Sun 8AM - 6PM","23","oOisbgEkMuRpnbicDHsimjOcYEqonC","Yes","4","Good","Yes","75 minutes","10","Accredited","http://ecgob.com"
"1796","24.0","QVzevnvUiLydHcSrQeRN","Healthcare","DMrJlkrjoSaRDsp","5252 fFfTgMPIEVBTVPE St.","+1-827-867-5173","Mon-Fri Closed, Sat 8AM - 10PM, Sun 8AM - 10PM","16","iwYrXEsLzQWIzRpUMkNPnZNNimXYUF","No","2","Good","Yes","119 minutes","5","Accredited","http://ekqlzlbjs.com"
"1797","6.0","KVtYYmpbaeFBSwxrXPEA","Healthcare","uNXHTwwHsMjFswS","5379 nDTZVwMlwlsBjBA St.","+1-551-308-3528","Mon-Fri Closed, Sat 6AM - 11PM, Sun 6AM - 11PM","45","nwyxRSlafdXasdDZQsYOYyxKvgUfQm","Yes","1","Good","No","30 minutes","1","Accredited","http://yizaug.com"
"1798","5.0","zPFDczxccPNJoYZUojuf","Social","zXJgaoEyhChfVwM","5720 DYVDEwkcnpYnlzY St.","+1-736-679-1374","Mon-Fri Closed, Sat Closed, Sun 7AM - 8PM","97","FtWwPIhVTpSdHUfkkehraRzWHiKanX","No","2","Average","No","104 minutes","5","Accredited","http://mnwawgd.com"
"1799","42.0","msPULUwodcyrHBhcZfHM","Healthcare","yGOGWAtMWFGyyhR","1853 fjEJvLZuhytBoUg St.","+1-607-219-7605","Mon-Fri Closed, Sat Closed, Sun 9AM - 6PM","23","gXPVDpWCqNcRYDMMMsZfbPUffbWHMy","No","1","Average","Yes","90 minutes","7","Accredited","http://jdnqumy.com"
"1800","3.0","TLiHMxKyazIoCEBqdrDX","Healthcare","dGiMeJnEdztoRVF","2422 QvypfATAGotMuaa St.","+1-553-454-2616","Mon-Fri 7AM - 10PM, Sat Closed, Sun Closed","41","vMKTBTcIoDwhUMdgJqSVQCsNDfUfds","Yes","2","Average","No","57 minutes","3","Not Accredited","http://dysvcvj.com"
"1801","5.0","eKfvWFZIlVuFoYKbVMyE","Social","tYSFUuwkZDIswjH","4952 KWeSdLODINYpEmW St.","+1-267-595-2328","Mon-Fri 9AM - 9PM, Sat 9AM - 9PM, Sun Closed","46","ffJcWnfsRPOmCDdAWKAtufcCOjlCjs","Yes","5","Average","Yes","25 minutes","9","Accredited","http://uxljv.com"
"1802","51.0","TMffJEeLKxOoGGdufEEo","Social","QmZxYyKTetQziTT","753 kuszDnLllgqsYSM St.","+1-914-969-5202","Mon-Fri 9AM - 8PM, Sat 9AM - 8PM, Sun Closed","39","kymWLYHMMjhFHaclRUdHsGdfcOFcZq","No","1","Average","Yes","14 minutes","6","Not Accredited","http://bgtzuqwhh.com"
"1803","33.0","iuXDsavewUGXTaNqCMbU","Recreation","coFrMFzTaMhTGHo","9737 AVEtetLocPQumtK St.","+1-260-368-6832","Mon-Fri 8AM - 7PM, Sat 8AM - 7PM, Sun Closed","42","BLUWRSQRhigDosTAQpuhpKRifVaezB","Yes","1","Average","No","46 minutes","1","Not Accredited","http://dcfiutan.com"
"1804","3.0","jjjxmZBeioFKKBZxPMnm","Healthcare","vWfTQBIZcvRDqgS","5344 MhIKlUjkDxxIxPk St.","+1-985-876-8959","Mon-Fri 7AM - 11PM, Sat 7AM - 11PM, Sun Closed","49","nbIkFzPHrkUClRCEhwRuxcJKMYXdnb","No","3","Average","No","74 minutes","9","Not Accredited","http://askqg.com"
"1805","41.0","yyfPaalnBxhalIBzVZwf","Education","MYAQVpatRpkokmx","4545 WElCbYvXzxerCPM St.","+1-672-967-1317","Mon-Fri Closed, Sat 6AM - 7PM, Sun 6AM - 7PM","1","QpsdTPvxCRBuwTQxmOxvoRzRryqnjp","Yes","2","Good","No","33 minutes","1","Not Accredited","http://ldqfttr.com"
"1806","39.0","lLoqCAPhjCtqELKmKhNq","Healthcare","vcqWBnosRnuAKjT","652 wbwFSbKkUZzgcjw St.","+1-945-596-7701","Mon-Fri Closed, Sat Closed, Sun 7AM - 5PM","70","nKHCVJhzCNgNByLprljlKhmqBBqjzj","No","3","Average","Yes","99 minutes","3","Accredited","http://bdhdri.com"
"1807","60.0","kYAvAoKrvSnlYeXdJKMf","Social","bTYKfCYTuUeooSu","3970 OLBmbnPcPNBKkfx St.","+1-380-706-2404","Mon-Fri 8AM - 10PM, Sat Closed, Sun 8AM - 10PM","26","UdMaiOcgvHVukkudieljcZsTiDHBgq","No","3","Good","No","69 minutes","4","Accredited","http://ihczda.com"
"1808","3.0","NrqvxbMbdtwYscOzWyiu","Social","NbMSauyyhVqrKJx","5454 xKPzbXkFSVTYbkp St.","+1-230-712-7245","Mon-Fri Closed, Sat Closed, Sun 7AM - 7PM","33","uDzANzctaFSPivAzxRNMdWHRJHMXFs","Yes","3","Poor","No","106 minutes","9","Accredited","http://nweig.com"
"1809","55.0","DdQwikOlsLjHVSAAszJk","Healthcare","FJAWztMnczledSo","9313 mgdwiOTWAdgZTTC St.","+1-584-495-5874","Mon-Fri Closed, Sat Closed, Sun Closed","93","dlNNAsXbINgMkrgxUHssRGtxKRDMuA","Yes","2","Poor","Yes","71 minutes","5","Accredited","http://tmewufjel.com"
"1810","24.0","NeuFSOjYIxOsMmCChfdF","Recreation","BlNYlpZkfHrTeLi","9917 MGYXSgVTAxytdmG St.","+1-533-442-9658","Mon-Fri Closed, Sat Closed, Sun 8AM - 8PM","37","kEGUuRleAHIPHABdfsYPPBHJtNtNkk","Yes","1","Average","No","89 minutes","7","Not Accredited","http://iytojmnlzv.com"
"1811","47.0","rYQuGdzvuEHfBjAoYuSF","Education","HtoeJLzDGnNxlRr","1914 ngbgmLyvhQGZRLS St.","+1-218-861-9616","Mon-Fri Closed, Sat 9AM - 11PM, Sun Closed","51","bsXZWVFoYpAweUfcZYvLDfhavSeaMI","No","4","Good","No","32 minutes","2","Not Accredited","http://leffknruaj.com"
"1812","51.0","HSwUTXUrOozCYIzPowBX","Healthcare","yzFANZSPPzWhHLu","9904 heVNstOQcscQtlc St.","+1-883-810-3479","Mon-Fri 8AM - 5PM, Sat 8AM - 5PM, Sun Closed","3","NqjMsiKUiiLGVseUewJPjUJBMTIePp","Yes","2","Poor","Yes","36 minutes","4","Accredited","http://rnetmmeg.com"
"1813","2.0","wvcPnTPayBWQZEbNIQMM","Social","KlOjzDAiPEJHGOv","2831 gOVlrNwOgKzFkIK St.","+1-546-499-4097","Mon-Fri Closed, Sat 7AM - 8PM, Sun Closed","22","NbFEcWOlUIBpMpctTpezxaxkAMGusR","No","2","Poor","Yes","115 minutes","2","Not Accredited","http://lpxicxpz.com"
"1814","2.0","iPxZqaYeCgciSFtXnrKg","Healthcare","AXSeVuehJCBUsir","2977 xspCpfxWHHpUfyH St.","+1-701-417-5493","Mon-Fri Closed, Sat 6AM - 7PM, Sun Closed","81","YBvDYulZslIgPDJoTpChDruMlhnMDP","Yes","1","Average","No","62 minutes","1","Accredited","http://cmzpjumlf.com"
