"Building_ID","Community_ID","Community_Name","Description","Zip","State","Country","Area","Population","EmploymentRate","CrimeRate","Amenities","PublicTransportAccess","QualityOfLifeIndex","HealthCareIndex","CostOfLivingIndex","PollutionIndex","ClimateIndex"
"160105","7.0","LOOP","Description here","60601.0","VA","USA","41.6 sq mi","17504","0.78","0.25","JyKpgJZZqyVDdNQOvJGk","Average","63","86","57","92","74"
"160082","76.0","OHARE","Description here","60666.0","FL","USA","44.0 sq mi","23429","0.71","0.05","JHAVCMbiAbwVGPWSYwUp","Good","91","92","87","6","96"
"160070","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","30.2 sq mi","11086","0.59","0.12","QwWjjWfynzvDUESmkzJV","Average","90","58","100","87","93"
"160046","28.0","NEAR WEST SIDE","Description here","60606.0","IL","USA","32.8 sq mi","30399","0.79","0.47","akTvHuxCEXpOufgAVOiq","Poor","87","89","75","8","30"
"159983","43.0","SOUTH SHORE","Description here","60649.0","VA","USA","60.3 sq mi","48868","0.54","0.22","xrMkcIDVMVURrQmxbdTb","Poor","68","94","59","66","37"
"159982","46.0","SOUTH CHICAGO","Description here","60617.0","IL","USA","83.7 sq mi","41228","0.8","0.32","gWvnMOWUjuEWZfAYBiyp","Poor","78","64","69","26","54"
"159963","2.0","WEST RIDGE","Description here","60645.0","IA","USA","47.0 sq mi","25815","0.92","0.29","GdAyHMCsHmrsGQpqCaTx","Average","97","70","69","38","73"
"159924","39.0","KENWOOD","Description here","60615.0","VA","USA","62.1 sq mi","14910","0.84","0.25","wfWHCHIkWmTSugplmTrL","Average","66","99","97","98","95"
"159898","41.0","HYDE PARK","Description here","60615.0","VA","USA","90.6 sq mi","39686","0.55","0.3","tRiMMiEZyDsqpIFLODQE","Poor","94","75","63","68","98"
"159897","41.0","HYDE PARK","Description here","60615.0","VA","USA","94.9 sq mi","36046","0.83","0.24","mZYawduLVOitGjsUtNcs","Poor","82","86","55","32","2"
"159896","39.0","KENWOOD","Description here","60615.0","VA","USA","30.5 sq mi","26683","0.82","0.12","SwfsUAWJQdSOXIhmrGdW","Average","63","74","71","68","29"
"159894","43.0","SOUTH SHORE","Description here","60649.0","VA","USA","2.2 sq mi","6905","0.86","0.34","XlYLlPzcNawiWHuhIxgC","Good","74","97","82","27","38"
"159892","41.0","HYDE PARK","Description here","60637.0","IL","USA","68.8 sq mi","36510","0.81","0.42","ZsQpWerEpKFEAjUWCOEN","Average","51","100","53","42","99"
"159745","3.0","UPTOWN","Description here","60640.0","IL","USA","90.1 sq mi","40993","0.57","0.1","DRbjtqKONVqlZyaytxMG","Poor","86","64","76","91","48"
"159739","8.0","UPTOWN","Description here","60640.0","IL","USA","6.6 sq mi","38137","0.88","0.05","FvrADJYTHbfpNoMtPmrL","Good","86","96","97","43","43"
"159738","11.0","UPTOWN","Description here","60613.0","VA","USA","4.2 sq mi","4977","0.54","0.07","YeRtOGKhPzLFABxgCpYf","Good","96","89","65","61","94"
"159736","3.0","UPTOWN","Description here","60640.0","IL","USA","42.4 sq mi","45770","0.83","0.04","DRMbCSLxQsyrpBPdfrCx","Good","81","97","95","47","63"
"159735","3.0","UPTOWN","Description here","60640.0","IL","USA","7.4 sq mi","5666","0.97","0.28","eHuhJsWjqKxhSTyhNliO","Average","59","92","72","78","34"
"159729","3.0","UPTOWN","Description here","60613.0","VA","USA","92.1 sq mi","1744","0.81","0.27","eWsPBmDuxquABiFgDTud","Poor","73","90","79","18","95"
"159661","6.0","LAKE VIEW","Description here","60657.0","MN","USA","79.5 sq mi","6852","0.61","0.44","vDYrcGkNWvWQijiRJsud","Average","81","74","83","94","36"
"159655","6.0","LAKE VIEW","Description here","60657.0","MN","USA","51.8 sq mi","21255","0.83","0.41","HVaoxXnTskdZYwkGlhxw","Good","74","81","58","55","50"
"159652","6.0","LAKE VIEW","Description here","60657.0","MN","USA","83.0 sq mi","24920","0.97","0.23","eNgffXGXrzoBECAHxahA","Average","53","62","78","60","4"
"159651","6.0","LAKE VIEW","Description here","60657.0","MN","USA","44.9 sq mi","5562","0.73","0.37","TxrWKcEJtiiqHibjOCSG","Average","92","99","56","14","74"
"159647","6.0","LAKE VIEW","Description here","60657.0","MN","USA","85.4 sq mi","31601","1","0.22","XOiLITEyBfiWSkfabhxa","Poor","66","97","80","50","30"
"159639","6.0","LAKE VIEW","Description here","60657.0","MN","USA","51.6 sq mi","38970","0.64","0.36","SRgvRkCKtuuThpAsGIGH","Average","54","50","59","68","22"
"159637","6.0","LAKE VIEW","Description here","60657.0","MN","USA","16.0 sq mi","43028","0.94","0.31","RSNxhvndkUsPnAoWQcuw","Poor","86","71","65","56","83"
"159573","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","84.2 sq mi","33911","0.56","0.43","uXhGPuphHNVunttgECuC","Average","62","96","71","77","9"
"159571","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","37.1 sq mi","7504","0.89","0.08","EeHCvgxfbBspjMkjFwiI","Average","56","59","56","68","40"
"159567","71.0","LINCOLN PARK","Description here","60614.0","VA","USA","25.5 sq mi","3212","0.61","0.41","XMOFwSWjBiYKYfHxixOp","Average","61","67","93","52","69"
"159565","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","14.0 sq mi","20647","0.78","0.14","uSELynWXPWJLeEMzAdyC","Poor","84","81","89","1","46"
"159564","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","26.8 sq mi","35819","0.66","0.38","shjcotYbHIElgbYPXsXR","Average","91","88","60","68","66"
"159561","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","95.9 sq mi","5675","0.71","0.25","qPCIbyMsbqpNUQTRneHj","Poor","65","91","67","70","78"
"159560","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","43.5 sq mi","6502","0.85","0.15","aBIGnQePqwSenrJMdAZR","Average","100","80","52","13","90"
"159534","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","70.1 sq mi","11315","0.6","0.3","KLnphRujYOuHvwSgOViC","Good","84","68","54","31","17"
"159529","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","78.6 sq mi","17867","0.85","0.34","FjwddlpVftISOpzbDrei","Poor","72","54","67","91","55"
"159528","28.0","NEAR WEST SIDE","Description here","60661.0","KY","USA","13.0 sq mi","45259","0.58","0.25","luNLTvkioNBLzcHmbNZe","Poor","70","65","60","100","26"
"159524","32.0","LOOP","Description here","60601.0","VA","USA","75.4 sq mi","40884","0.56","0.49","DaldARlNDJkCxqhmJtiG","Average","99","89","79","10","49"
"159418","35.0","DOUGLAS","Description here","60616.0","IL","USA","18.3 sq mi","14114","0.9","0.23","eoZIezQkaulAcYxIlGnp","Average","59","66","53","62","93"
"159411","32.0","LOOP","Description here","60605.0","IL","USA","67.2 sq mi","29752","0.54","0.4","jzDBzBEGuwYxvvYrosPA","Poor","87","87","96","34","21"
"159323","37.0","FULLER PARK","Description here","60609.0","OK","USA","21.0 sq mi","35443","0.83","0.21","fQyhrBDLjMmqmKgBwPan","Poor","62","51","90","89","56"
"159315","33.0","NEAR SOUTH SIDE","Description here","60605.0","IL","USA","65.7 sq mi","40263","0.63","0.05","LERNMCWHkICnYpSXyqFZ","Poor","85","97","65","50","51"
"159312","1.0","NEAR SOUTH SIDE","Description here","60616.0","IL","USA","49.9 sq mi","7637","0.58","0.14","avDfLplkhHIPNomnbHHS","Average","82","53","91","54","38"
"159311","33.0","NEAR SOUTH SIDE","Description here","60605.0","IL","USA","16.3 sq mi","33222","0.67","0.07","SwTpvvIGUngyIgfpACZr","Good","100","77","78","61","60"
"159302","18.0","MONTCLARE","Description here","60707.0","VA","USA","86.0 sq mi","38306","0.51","0.16","JLNeNivRTypPjLwvlERT","Average","57","80","63","51","22"
"159298","33.0","NEAR SOUTH SIDE","Description here","60616.0","IL","USA","37.9 sq mi","15178","0.78","0.38","PGPjHovcwihXXcnNbcRh","Poor","93","53","51","53","7"
"159287","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","32.0 sq mi","38648","0.81","0.13","crfSRabjAtULrikMpMUP","Poor","79","61","74","71","85"
"159276","32.0","ENGLEWOOD","Description here","60621.0","FL","USA","39.2 sq mi","30724","0.83","0.17","CYfIDbVESwcefCzloUgl","Average","90","68","93","60","91"
"159250","28.0","NEAR WEST SIDE","Description here","60612.0","IL","USA","75.8 sq mi","8068","0.97","0.39","KgFHuSOBqQrQYbGXiWyn","Poor","72","98","69","10","39"
"159249","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","5.3 sq mi","4728","0.73","0.49","fGEEQOFxkjXobnpjoLTi","Good","68","79","66","65","26"
"159247","28.0","NEAR WEST SIDE","Description here","60612.0","IL","USA","59.3 sq mi","19211","0.81","0.5","xwENLHrAHGVSWrKQHAXR","Good","95","50","73","82","63"
"159156","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","18.0 sq mi","30626","0.7","0.2","kgeMPIRubOUcYxTlzyCO","Good","76","88","53","28","9"
"159100","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","93.9 sq mi","6347","0.63","0.06","mVIhvhaPnTlkVIpJYdeQ","Poor","97","53","71","54","62"
"159002","4.0","PULLMAN","Description here","60628.0","IL","USA","50.7 sq mi","21040","0.66","0.09","ctzEcxskIwIRbNQLXxUi","Good","65","68","92","67","23"
"158958","43.0","SOUTH SHORE","Description here","60649.0","VA","USA","52.0 sq mi","25162","0.72","0.48","UQtIwvYFKxMLerTXunLP","Good","92","93","65","63","65"
"158873","41.0","HYDE PARK","Description here","60637.0","IL","USA","55.7 sq mi","10162","0.6","0.13","dklgaTumGrDjKmevtEFZ","Average","80","69","83","58","91"
"158867","8.0","HYDE PARK","Description here","60637.0","IL","USA","12.5 sq mi","37686","0.53","0.28","aKvSTyDqzuXQgctLJImL","Poor","68","59","67","56","36"
"158841","1.0","ROGERS PARK","Description here","60626.0","IL","USA","73.4 sq mi","17244","0.53","0.01","gMSlCAGEbvMCMVSOvXiF","Poor","93","61","65","21","47"
"158780","6.0","LAKE VIEW","Description here","60613.0","VA","USA","87.2 sq mi","7103","0.51","0.13","JUdFDuejnzqBgTkMjYlw","Poor","80","56","71","68","14"
"158774","3.0","UPTOWN","Description here","60640.0","IL","USA","38.1 sq mi","10314","0.87","0.25","yGqmGAeuOOZUdDvIgWAn","Poor","55","78","57","14","7"
"158724","31.0","LOWER WEST SIDE","Description here","60608.0","IL","USA","86.4 sq mi","21279","0.62","0.05","suqtSJIfpauXVJvzvaCf","Good","84","52","73","54","84"
"158668","73.0","WASHINGTON HEIGHTS","Description here","60614.0","VA","USA","95.0 sq mi","48227","0.55","0.11","vbKtrWDwzsXLyXoxUAQM","Good","97","61","93","5","43"
"158651","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","25.0 sq mi","37911","0.81","0.01","TUTHgXvJVYRvYlggZgvF","Good","61","89","67","77","59"
"158647","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","47.1 sq mi","26433","0.53","0.18","CiCfswApWcvqKZvMZHBZ","Average","60","68","53","69","82"
"158646","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","47.1 sq mi","8977","0.79","0.17","aMIAuiZchWTnHlTtbJJk","Good","50","77","61","9","15"
"158644","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","28.5 sq mi","2303","0.96","0.25","xEDbUbPpouJkOpWiOdCX","Good","65","58","65","48","19"
"158640","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","45.9 sq mi","47746","0.83","0.16","AXKRhlUjNEXGOViYzTCe","Average","71","85","99","81","49"
"158630","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","91.6 sq mi","17558","0.77","0.15","QOFEPMPbBtaVPCKvxlxt","Good","89","68","58","61","12"
"158472","32.0","LOOP","Description here","60603.0","IL","USA","78.6 sq mi","42161","0.71","0.19","luasXoeKQYYlBqakvXuu","Average","60","74","62","7","63"
"158438","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","20.2 sq mi","49513","0.8","0.38","YxMJXGhegmUdlWjnUima","Good","71","87","69","45","15"
"158433","28.0","NEAR WEST SIDE","Description here","60661.0","KY","USA","20.2 sq mi","14240","0.89","0.5","rRCroFppcXfydBHGcrVH","Poor","52","59","54","57","65"
"158431","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","7.1 sq mi","30198","0.58","0.34","YCixmhSrNtqmmZJCPsUO","Poor","84","89","75","42","30"
"158424","32.0","LOOP","Description here","60601.0","VA","USA","22.7 sq mi","41495","0.92","0","gYDDJMXjhBMMvhsbIOZQ","Good","70","69","62","18","22"
"158422","28.0","NEAR WEST SIDE","Description here","60661.0","KY","USA","75.2 sq mi","17507","0.96","0.19","eYjBaKNQzgbVkaMpZMDw","Average","86","72","81","21","20"
"158414","32.0","LOOP","Description here","60601.0","VA","USA","37.7 sq mi","41718","0.75","0.09","iJAyQEhJJcKNdDqoOQai","Good","67","89","89","2","33"
"158412","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","15.1 sq mi","27377","0.75","0.09","QXPwESCfuezwKnsxhuWL","Average","69","73","80","70","9"
"158405","32.0","LOOP","Description here","60606.0","IL","USA","42.0 sq mi","27709","0.57","0.41","oLLQRFSVMCbnlSpYQurb","Poor","88","66","88","27","60"
"158403","28.0","NEAR WEST SIDE","Description here","60661.0","KY","USA","69.0 sq mi","36258","0.55","0.4","SRrevIBlWOhoYepXPPNh","Good","85","74","76","44","26"
"158396","1.0","NEAR WEST SIDE","Description here","60661.0","KY","USA","35.4 sq mi","6261","0.79","0.11","IMJoUdEdqisLEcMODVFl","Good","81","63","88","48","29"
"158391","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","90.2 sq mi","34172","0.98","0.4","CxLrOJNNwNSVvIHhOzIj","Good","63","63","59","11","22"
"158387","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","70.1 sq mi","46889","0.87","0.45","LvayKqKmiYJaNWXXlGne","Good","57","65","82","15","49"
"158361","39.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","70.4 sq mi","14376","0.86","0.18","KeVHHhpgLLxTjeJOShgH","Good","83","51","95","65","26"
"158316","32.0","LOOP","Description here","60601.0","VA","USA","58.5 sq mi","39769","0.93","0.4","eSfFpQaOBZBQhRvcQIbW","Poor","75","65","71","16","87"
"158307","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","17.5 sq mi","37932","0.81","0.22","lMSqygOalBAtoUaKjGsM","Poor","72","67","78","6","35"
"158303","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","53.0 sq mi","4261","0.56","0.12","zvvEqqFWUSGNjYAxlUuy","Average","53","70","65","8","44"
"158265","32.0","LOOP","Description here","60601.0","VA","USA","93.9 sq mi","25912","0.81","0.12","vJuSUdgzqFzupFtBKdBW","Good","71","67","94","18","13"
"158227","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","22.5 sq mi","27343","0.6","0.34","xXntDhNubHZozZnNJsmU","Average","73","73","100","71","65"
"158219","6.0","LOOP","Description here","60601.0","VA","USA","40.1 sq mi","10396","0.94","0.28","ZLldCTSRqWASMrMByFiZ","Average","51","97","72","91","4"
"158184","32.0","LOOP","Description here","60603.0","IL","USA","29.9 sq mi","41661","0.6","0.33","wNCEJkydbBDWGvdWhOHY","Average","98","98","94","29","51"
"158142","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","39.6 sq mi","49785","0.68","0.15","rKhqwgDOPSMHRYfzfFxx","Poor","52","63","77","56","20"
"158134","32.0","LOOP","Description here","60601.0","VA","USA","25.0 sq mi","34655","0.57","0.19","kWvtpdMaYFnOxuyMvzqN","Good","74","56","58","96","32"
"158133","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","53.9 sq mi","31463","1","0.47","pgocoopvttUJgnwdBuJK","Average","85","90","92","24","4"
"158121","32.0","LOOP","Description here","60603.0","IL","USA","55.6 sq mi","45168","0.71","0.28","LoxHjHJFoWEbYrvaRPPX","Average","79","85","51","14","53"
"158099","25.0","AUSTIN","Description here","60639.0","IA","USA","84.4 sq mi","1835","0.71","0.17","JwiJGGkzdpObTzCvnpSG","Poor","81","69","98","70","56"
"158083","76.0","OHARE","Description here","60631.0","MN","USA","33.3 sq mi","49414","0.62","0.12","NnMKmcXtjyhrvhVgCZtf","Poor","80","64","62","37","91"
"157997","32.0","LOOP","Description here","60605.0","IL","USA","30.4 sq mi","23087","0.97","0.45","RhYTRtkQLVATnlaidunn","Good","76","63","97","99","22"
"157986","32.0","LOOP","Description here","60605.0","IL","USA","24.8 sq mi","12911","0.89","0.25","EhHMHdUDzJNJuaGZbewa","Average","53","72","91","54","8"
"157975","35.0","DOUGLAS","Description here","60616.0","IL","USA","35.8 sq mi","32695","0.56","0.44","OPjJXfxiESFqxmGtEuri","Poor","95","61","54","52","97"
"157971","1.0","ROGERS PARK","Description here","60605.0","IL","USA","37.4 sq mi","13188","0.98","0.32","XtiowWLAliJtPnTjzSjR","Average","79","79","83","91","26"
"157955","32.0","LOOP","Description here","60605.0","IL","USA","23.3 sq mi","18449","0.98","0","rAgDGaZWTThjYPTmvTDZ","Good","54","70","97","83","95"
"157832","15.0","PORTAGE PARK","Description here","60634.0","TN","USA","83.0 sq mi","25177","0.97","0.49","qhzOczzhSEHgbRgcKCCX","Good","58","84","89","51","60"
"157767","14.0","ALBANY PARK","Description here","60625.0","IL","USA","86.3 sq mi","25714","0.76","0.27","ocbPPqbikOJgfVGSKcIh","Good","58","58","84","88","42"
"157599","33.0","NEAR SOUTH SIDE","Description here","60605.0","IL","USA","81.8 sq mi","13948","0.68","0.02","IRXwvdhFYbwxVVdhBSch","Good","63","66","82","86","5"
"157587","6.0","AUSTIN","Description here","60644.0","IL","USA","86.8 sq mi","10203","0.81","0.31","SZetARRfTsdCfDukcDOL","Poor","75","75","56","84","24"
"157458","26.0","WEST GARFIELD PARK","Description here","60624.0","OH","USA","44.6 sq mi","35899","0.72","0.2","LKzpJlFICahxoYTOmlmb","Average","63","88","80","94","20"
"157348","33.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","41.2 sq mi","11175","0.78","0.38","jeTtLqHmrzKUIjKZDNjB","Poor","77","75","84","7","48"
"157280","24.0","WEST TOWN","Description here","60642.0","NC","USA","53.8 sq mi","48068","0.99","0.15","WGyjmBaKzWTpAPzxBFtc","Good","72","76","70","82","86"
"157208","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","11.0 sq mi","10918","0.89","0.17","TtYEJqxKnlWKFsRUrfMN","Average","55","63","59","87","74"
"157165","31.0","LOWER WEST SIDE","Description here","60608.0","IL","USA","29.1 sq mi","27270","0.51","0.01","TfbCDopQGETHqhWjtQWQ","Poor","76","52","72","7","70"
"157161","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","86.9 sq mi","40073","0.63","0.28","QbuqJaNbaApcPOtTNesM","Poor","95","93","73","52","76"
"157159","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","36.9 sq mi","2266","0.64","0.14","bHDlfekhtbArXkSiDmHV","Good","80","61","59","52","56"
"157100","24.0","WEST TOWN","Description here","60622.0","IL","USA","88.9 sq mi","26784","0.87","0.16","wClQxhhXoPhCxqIwtKfl","Good","59","61","67","3","53"
"157011","77.0","EDGEWATER","Description here","60623.0","IL","USA","41.8 sq mi","18518","1","0","ICRmZQpCtmHyyRWiTSyB","Good","77","94","80","44","68"
"156900","12.0","FOREST GLEN","Description here","60646.0","IL","USA","23.7 sq mi","23203","0.74","0.03","WIrYTmMKAanFNfvZpHbM","Average","57","53","76","7","41"
"156891","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","46.7 sq mi","4606","0.97","0.25","mQTvwsEkpnRvHMASdQAO","Average","74","61","94","49","97"
"156874","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","91.6 sq mi","15940","0.71","0.39","xJjlMcgdCJIrHwtYsjtw","Average","78","97","98","41","11"
"156871","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","75.5 sq mi","7327","0.86","0.08","BSCxLovnyebqtGHVRbIF","Poor","83","79","99","87","42"
"156854","41.0","HYDE PARK","Description here","60610.0","VA","USA","95.9 sq mi","43768","0.89","0.43","TtpbdEbHxBTMDmthDTEc","Poor","90","93","61","76","99"
"156782","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","41.1 sq mi","34523","0.97","0.25","dQgXhkJnbfnicMFAOugN","Poor","75","57","68","10","72"
"156711","32.0","LOOP","Description here","60602.0","IL","USA","19.8 sq mi","27292","0.83","0.05","EywHdrKAFNdWgflnLajq","Poor","54","88","59","6","55"
"156576","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","67.0 sq mi","47001","0.72","0.02","jjoWFjoUNYBguLHzAais","Poor","52","85","57","16","87"
"156549","32.0","LOOP","Description here","60605.0","IL","USA","62.1 sq mi","1320","0.62","0.29","FLvSNHkgJVGJhDwGAKsg","Poor","51","99","71","48","68"
"156500","24.0","WEST TOWN","Description here","60622.0","IL","USA","15.9 sq mi","5069","0.54","0.49","xGzHITGxCGMFzIVNLmLa","Good","58","75","67","29","92"
