L_ID,L_Name,Description,L_Type,Zip,State,Country,L_Address,Latitude,Longitude,Location,Elevation,Region,Population,Safe_Index,Environment_Index,Development_Index,Geo_Data
"1222","1815 W Monroe St","Commercial district","Commercial","St","IL","USA","1815 W Monroe St","41.96422","-87.66098","(41.96422, -87.66098)","180","Northeast","30000","75","Moderate","Mature","POINT(-87.66098 41.96422)"
"1046","150 S Campbell Ave","Commercial district","Commercial","Ave","IL","USA","150 S Campbell Ave","41.878876","-87.689545","(41.878876, -87.689545)","180","Northeast","30000","75","Low","Advanced","POINT(-87.689545 41.878876)"
"1453","27 N Aberdeen St","Residential area","Residential","St","IL","USA","27 N Aberdeen St","41.71459","-87.68148","(41.71459, -87.68148)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.68148 41.71459)"
"1460","1640 W Division St","Mixed-use neighborhood","Mixed","St","IL","USA","1640 W Division St","41.82021","-87.612465","(41.82021, -87.612465)","180","West","30000","75","Low","Advanced","POINT(-87.612465 41.82021)"
"1376","1750 W Peterson Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","1750 W Peterson Ave","41.99126","-87.67384","(41.99126, -87.67384)","180","West","30000","75","Low","Advanced","POINT(-87.67384 41.99126)"
"1240","5807 S Woodlawn Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","5807 S Woodlawn Ave","41.886078","-87.63304","(41.886078, -87.63304)","180","West","30000","75","Moderate","Mature","POINT(-87.63304 41.886078)"
"","","","","","","","","","","","","","","","","",""
"1231","740 E 43rd St","Industrial zone","Industrial","St","IL","USA","740 E 43rd St","41.81743","-87.60783","(41.81743, -87.60783)","180","South","30000","75","Moderate","Mature","POINT(-87.60783 41.81743)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1480","4945 S Cottage Grove Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","4945 S Cottage Grove Ave","41.89217","-87.63413","(41.89217, -87.63413)","180","West","30000","75","Moderate","Mature","POINT(-87.63413 41.89217)"
"","","","","","","","","","","","","","","","","",""
"1086","6401 S Yale Ave","Commercial district","Commercial","Ave","IL","USA","6401 S Yale Ave","41.777767","-87.631355","(41.777767, -87.631355)","180","Northeast","30000","75","High","Developing","POINT(-87.631355 41.777767)"
"","","","","","","","","","","","","","","","","",""
"1503","5101 5111 N WINCHESTER AVE","Industrial zone","Industrial","AVE","IL","USA","5101 5111 N WINCHESTER AVE","41.97223","-87.6646","(41.97223, -87.6646)","180","South","30000","75","High","Developing","POINT(-87.6646 41.97223)"
"","","","","","","","","","","","","","","","","",""
"1222","1815 W Monroe St","Commercial district","Commercial","St","IL","USA","1815 W Monroe St","41.96422","-87.66098","(41.96422, -87.66098)","180","Northeast","30000","75","Moderate","Mature","POINT(-87.66098 41.96422)"
"1436","1029 1051 W NORTH SHORE AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","1029 1051 W NORTH SHORE AVE","42.01036","-87.6683","(42.01036, -87.6683)","180","West","30000","75","Low","Advanced","POINT(-87.6683 42.01036)"
"1461","2108  S PRINCETON AVE","Residential area","Residential","AVE","IL","USA","2108  S PRINCETON AVE","41.845505","-87.630554","(41.845505, -87.630554)","180","Midwest","30000","75","High","Developing","POINT(-87.630554 41.845505)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1177","75 E Wacker Dr","Residential area","Residential","Dr","IL","USA","75 E Wacker Dr","41.885853","-87.77478","(41.885853, -87.77478)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.77478 41.885853)"
"1264","6525 N Hiawatha Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","6525 N Hiawatha Ave","41.886215","-87.6182","(41.886215, -87.6182)","180","West","30000","75","Moderate","Mature","POINT(-87.6182 41.886215)"
"1182","101 113 W DIVISION ST","Commercial district","Commercial","ST","IL","USA","101 113 W DIVISION ST","41.906868","-87.73218","(41.906868, -87.73218)","180","Northeast","30000","75","High","Developing","POINT(-87.73218 41.906868)"
"1316","5645 W Addison St","Mixed-use neighborhood","Mixed","St","IL","USA","5645 W Addison St","41.87827","-87.64809","(41.87827, -87.64809)","180","West","30000","75","Low","Advanced","POINT(-87.64809 41.87827)"
"","","","","","","","","","","","","","","","","",""
"1304","10414 S State St","Mixed-use neighborhood","Mixed","St","IL","USA","10414 S State St","41.793755","-87.58322","(41.793755, -87.58322)","180","West","30000","75","Low","Advanced","POINT(-87.58322 41.793755)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1145","801 E 133rd Pl","Residential area","Residential","Pl","IL","USA","801 E 133rd Pl","41.895477","-87.660355","(41.895477, -87.660355)","180","Midwest","30000","75","Low","Advanced","POINT(-87.660355 41.895477)"
"1491","510 W Erie St","Industrial zone","Industrial","St","IL","USA","510 W Erie St","41.970306","-87.65058","(41.970306, -87.65058)","180","South","30000","75","High","Developing","POINT(-87.65058 41.970306)"
"1370","9230 S Burley Ave","Commercial district","Commercial","Ave","IL","USA","9230 S Burley Ave","41.72738","-87.54561","(41.72738, -87.54561)","180","Northeast","30000","75","Low","Advanced","POINT(-87.54561 41.72738)"
"1337","521 541 W WELLINGTON AVE","Residential area","Residential","AVE","IL","USA","521 541 W WELLINGTON AVE","41.88321","-87.64337","(41.88321, -87.64337)","180","Midwest","30000","75","Low","Advanced","POINT(-87.64337 41.88321)"
"","","","","","","","","","","","","","","","","",""
"1440","29 N Wacker Dr","Mixed-use neighborhood","Mixed","Dr","IL","USA","29 N Wacker Dr","41.869255","-87.62625","(41.869255, -87.62625)","180","West","30000","75","High","Developing","POINT(-87.62625 41.869255)"
"","","","","","","","","","","","","","","","","",""
"1447","101 E Erie","Industrial zone","Industrial","Erie","IL","USA","101 E Erie","41.963963","-87.65181","(41.963963, -87.65181)","180","South","30000","75","Moderate","Mature","POINT(-87.65181 41.963963)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1175","2229 S Halsted St","Industrial zone","Industrial","St","IL","USA","2229 S Halsted St","41.85176","-87.64626","(41.85176, -87.64626)","180","South","30000","75","Low","Advanced","POINT(-87.64626 41.85176)"
"","","","","","","","","","","","","","","","","",""
"1428","2510 S Kildare Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","2510 S Kildare Ave","41.883194","-87.628685","(41.883194, -87.628685)","180","West","30000","75","High","Developing","POINT(-87.628685 41.883194)"
"1319","210 E Pearson","Industrial zone","Industrial","Pearson","IL","USA","210 E Pearson","41.89778","-87.62118","(41.89778, -87.62118)","180","South","30000","75","Low","Advanced","POINT(-87.62118 41.89778)"
"1456","535 N Michigan Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","535 N Michigan Ave","41.92075","-87.70153","(41.92075, -87.70153)","180","West","30000","75","Moderate","Mature","POINT(-87.70153 41.92075)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1285","212 E Cullerton St","Residential area","Residential","St","IL","USA","212 E Cullerton St","41.85554","-87.62198","(41.85554, -87.62198)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.62198 41.85554)"
"1063","333 N Jefferson St","Industrial zone","Industrial","St","IL","USA","333 N Jefferson St","41.887856","-87.642395","(41.887856, -87.642395)","180","South","30000","75","Moderate","Mature","POINT(-87.642395 41.887856)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1491","510 W Erie St","Industrial zone","Industrial","St","IL","USA","510 W Erie St","41.970306","-87.65058","(41.970306, -87.65058)","180","South","30000","75","High","Developing","POINT(-87.65058 41.970306)"
"","","","","","","","","","","","","","","","","",""
"1409","4532 4542 S DREXEL BLVD","Residential area","Residential","BLVD","IL","USA","4532 4542 S DREXEL BLVD","41.72019","-87.656715","(41.72019, -87.656715)","180","Midwest","30000","75","Low","Advanced","POINT(-87.656715 41.72019)"
"1447","101 E Erie","Industrial zone","Industrial","Erie","IL","USA","101 E Erie","41.963963","-87.65181","(41.963963, -87.65181)","180","South","30000","75","Moderate","Mature","POINT(-87.65181 41.963963)"
"1373","2718 W Roscoe St","Residential area","Residential","St","IL","USA","2718 W Roscoe St","42.006603","-87.66729","(42.006603, -87.66729)","180","Midwest","30000","75","Low","Advanced","POINT(-87.66729 42.006603)"
"1146","1645 W Ogden","Commercial district","Commercial","Ogden","IL","USA","1645 W Ogden","41.87962","-87.66728","(41.87962, -87.66728)","180","Northeast","30000","75","High","Developing","POINT(-87.66728 41.87962)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1455","1164 W Madison","Industrial zone","Industrial","Madison","IL","USA","1164 W Madison","41.881947","-87.65691","(41.881947, -87.65691)","180","South","30000","75","High","Developing","POINT(-87.65691 41.881947)"
"1504","195 N Harbor Dr","Mixed-use neighborhood","Mixed","Dr","IL","USA","195 N Harbor Dr","41.991196","-87.81565","(41.991196, -87.81565)","180","West","30000","75","Moderate","Mature","POINT(-87.81565 41.991196)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1343","532 536 W STRATFORD PL","Industrial zone","Industrial","PL","IL","USA","532 536 W STRATFORD PL","41.94662","-87.70269","(41.94662, -87.70269)","180","South","30000","75","Low","Advanced","POINT(-87.70269 41.94662)"
"1393","2350 N Clifton Ave","Residential area","Residential","Ave","IL","USA","2350 N Clifton Ave","41.92507","-87.65786","(41.92507, -87.65786)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.65786 41.92507)"
"1426","2350 N Kenmore Ave","Commercial district","Commercial","Ave","IL","USA","2350 N Kenmore Ave","41.925007","-87.65543","(41.925007, -87.65543)","180","Northeast","30000","75","Moderate","Mature","POINT(-87.65543 41.925007)"
"1296","2312 N Clifton Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","2312 N Clifton Ave","41.923946","-87.65759","(41.923946, -87.65759)","180","West","30000","75","High","Developing","POINT(-87.65759 41.923946)"
"","","","","","","","","","","","","","","","","",""
"1476","2 N Riverside Plz","Mixed-use neighborhood","Mixed","Plz","IL","USA","2 N Riverside Plz","41.87781","-87.65493","(41.87781, -87.65493)","180","West","30000","75","High","Developing","POINT(-87.65493 41.87781)"
"1477","801- 831 W 119th St.","Residential area","Residential","St.","IL","USA","801- 831 W 119th St.","41.94929","-87.64692","(41.94929, -87.64692)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.64692 41.94929)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1276","3850  W BRYN MAWR AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","3850  W BRYN MAWR AVE","41.800785","-87.590485","(41.800785, -87.590485)","180","West","30000","75","Moderate","Mature","POINT(-87.590485 41.800785)"
"1243","3537 S Paulina St","Industrial zone","Industrial","St","IL","USA","3537 S Paulina St","41.901516","-87.70676","(41.901516, -87.70676)","180","South","30000","75","Moderate","Mature","POINT(-87.70676 41.901516)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1473","5600 5608 W WASHINGTON BLVD","Residential area","Residential","BLVD","IL","USA","5600 5608 W WASHINGTON BLVD","41.7398","-87.653496","(41.7398, -87.653496)","180","Midwest","30000","75","High","Developing","POINT(-87.653496 41.7398)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1476","2 N Riverside Plz","Mixed-use neighborhood","Mixed","Plz","IL","USA","2 N Riverside Plz","41.87781","-87.65493","(41.87781, -87.65493)","180","West","30000","75","High","Developing","POINT(-87.65493 41.87781)"
"","","","","","","","","","","","","","","","","",""
"1232","410 N Monticello Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","410 N Monticello Ave","41.888596","-87.71777","(41.888596, -87.71777)","180","West","30000","75","Low","Advanced","POINT(-87.71777 41.888596)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1250","24 W Walton St","Commercial district","Commercial","St","IL","USA","24 W Walton St","41.90029","-87.62906","(41.90029, -87.62906)","180","Northeast","30000","75","Low","Advanced","POINT(-87.62906 41.90029)"
"","","","","","","","","","","","","","","","","",""
"1449","2910 W Washington Blvd","Residential area","Residential","Blvd","IL","USA","2910 W Washington Blvd","41.883286","-87.699455","(41.883286, -87.699455)","180","Midwest","30000","75","High","Developing","POINT(-87.699455 41.883286)"
"","","","","","","","","","","","","","","","","",""
"1450","333 S Ashland Ave","Commercial district","Commercial","Ave","IL","USA","333 S Ashland Ave","41.868633","-87.627304","(41.868633, -87.627304)","180","Northeast","30000","75","Moderate","Mature","POINT(-87.627304 41.868633)"
"","","","","","","","","","","","","","","","","",""
"1436","1029 1051 W NORTH SHORE AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","1029 1051 W NORTH SHORE AVE","42.01036","-87.6683","(42.01036, -87.6683)","180","West","30000","75","Low","Advanced","POINT(-87.6683 42.01036)"
"","","","","","","","","","","","","","","","","",""
"1381","347 W Chestnut St","Residential area","Residential","St","IL","USA","347 W Chestnut St","41.680508","-87.66246","(41.680508, -87.66246)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.66246 41.680508)"
"","","","","","","","","","","","","","","","","",""
"1401","18 28 S Michigan Ave","Residential area","Residential","Ave","IL","USA","18 28 S Michigan Ave","41.76739","-87.56693","(41.76739, -87.56693)","180","Midwest","30000","75","High","Developing","POINT(-87.56693 41.76739)"
