ID,Community_ID,S_Name,S_Type,P_Name,S_Address,Contact,Office_Hour,Capacity,Specialties,Insurance_Type,Is_Emergency,Wait_Time,Patient_Rating,Qualification,Website
"2599","5.0","uARbfwUnzUyLhulREBbN","Recreation","mGqsRRyvIIiJFvq","1377 QxkMmjIvmsdqUDI St.","+1-898-726-6294","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","55","LqVAcQrtMvxhZFXxFHDNaljXGvEOKh","No","Yes","66 minutes","7","Accredited","http://epcwv.com"
"2442","25.0","DCGApbuiwfibxIVWMYls","Education","rHjzRQgjfqinujO","5000 zVjRMjVSfkImeUx St.","+1-370-354-1693","Mon-Fri Closed, Sat 8AM - 10PM, Sun Closed","36","apxlPrsuATGBbcLnFyJpRpAPdHJOMd","Yes","No","66 minutes","8","Accredited","http://illaj.com"
"2576","17.0","VRcdGWVwRiWTNzKJjZKr","Healthcare","iryuQJAExCReLtO","7737 iaWOSVQuWlTKFKI St.","+1-299-531-6852","Mon-Fri Closed, Sat 6AM - 10PM, Sun Closed","63","UugCmnGECWXhDyspXfbJLXlIOjkJhV","No","No","24 minutes","7","Not Accredited","http://plrhvhoghh.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2495","31.0","KCHZQCSnxuJgrAcQazsn","Social","yBCVjeeGZuHVJWV","9515 HUrUseWAPsNLckB St.","+1-294-788-3515","Mon-Fri 7AM - 11PM, Sat Closed, Sun Closed","86","ZHgJFkiRMXDSrqsfnyKhBdhmgXOUcb","No","No","32 minutes","8","Accredited","http://leiddsf.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2580","43.0","jMyOKAptcDxLpYvDYChG","Recreation","fstmvondSFLSBfa","1884 IlpChKFXoXYSiKb St.","+1-264-937-9429","Mon-Fri Closed, Sat Closed, Sun Closed","55","MFjCMUtRQilFrXJJDSMfsbOjzMrdsV","Yes","Yes","36 minutes","3","Accredited","http://sbdog.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2601","35.0","bMDBPINryHLwJwKigrvS","Education","oIjgsyaAPwTblDv","251 VrwLnffyZCaxUHb St.","+1-568-483-9743","Mon-Fri 9AM - 8PM, Sat 9AM - 8PM, Sun Closed","85","eCBgOBcaFsIOwZQlZaECzRGWvUhbRX","Yes","No","24 minutes","8","Accredited","http://uhjqloznh.com"
"2467","49.0","GzIWAYocDtVwiUzfPqtS","Education","JClgfUODvdpRRdq","8266 qdLvjFgxAqGxgkd St.","+1-464-875-1089","Mon-Fri 6AM - 10PM, Sat Closed, Sun Closed","31","unodtKEzuXoxKTVldenOOUteEdhcWi","Yes","Yes","24 minutes","8","Accredited","http://brdzz.com"
"2450","42.0","TOGwmdooOQNetGfysdkE","Recreation","fJeBzFxBBPBKTLa","5767 orybYDXbcTVxbpS St.","+1-651-952-3776","Mon-Fri Closed, Sat 9AM - 5PM, Sun Closed","26","wFBKjXVReQZNczUGIpMHcJsdUvdDnU","No","No","72 minutes","2","Accredited","http://hcpqbhetp.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"1888","62.0","MwNubyzjxETJjFgudgHn","Social","HvzWHorlAwGDScC","9190 ahyulktFvPLRwvr St.","+1-745-852-5193","Mon-Fri 6AM - 8PM, Sat Closed, Sun 6AM - 8PM","69","orImUWQYHSCEWPowgFoyJYkFxcKUxr","Yes","No","49 minutes","8","Not Accredited","http://shhto.com"
"2580","43.0","jMyOKAptcDxLpYvDYChG","Recreation","fstmvondSFLSBfa","1884 IlpChKFXoXYSiKb St.","+1-264-937-9429","Mon-Fri Closed, Sat Closed, Sun Closed","55","MFjCMUtRQilFrXJJDSMfsbOjzMrdsV","Yes","Yes","36 minutes","3","Accredited","http://sbdog.com"
"2442","25.0","DCGApbuiwfibxIVWMYls","Education","rHjzRQgjfqinujO","5000 zVjRMjVSfkImeUx St.","+1-370-354-1693","Mon-Fri Closed, Sat 8AM - 10PM, Sun Closed","36","apxlPrsuATGBbcLnFyJpRpAPdHJOMd","Yes","No","66 minutes","8","Accredited","http://illaj.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2582","39.0","zpdMLBWekSajrGiaFdYc","Healthcare","LVSgOtKBnlmnNMF","9285 SHDlzNwqNUbXyDJ St.","+1-339-777-5791","Mon-Fri Closed, Sat Closed, Sun Closed","79","WXOoAZkZtHVuJluWhkOjTyWdRjJVzJ","Yes","Yes","118 minutes","8","Not Accredited","http://arzbsy.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2603","65.0","gMmfnyEHjFlMeBmlKpwg","Recreation","lLKzeYeaELDSdNO","8388 sJRVoAdZmsBsnmr St.","+1-724-575-3385","Mon-Fri Closed, Sat 9AM - 9PM, Sun 9AM - 9PM","49","pSrpXEbCxkgMtsykAWIRRiOZsswzsD","Yes","No","12 minutes","2","Not Accredited","http://likbmsst.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2251","75.0","mDVkxrlbQiIiWLQPOUgj","Healthcare","QzJNCPLLHKHrsnh","4088 UMMtrinXSxZIaly St.","+1-278-597-2193","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","25","QAtaSPwHlAvXVqLWMncvKHyvZbuQFw","No","Yes","74 minutes","2","Not Accredited","http://mvogdww.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2568","34.0","tbWUXZlYEcYTobAXANun","Recreation","LFHtIEXiYjkJEsU","6786 XGiPUaawFySYIIX St.","+1-542-468-6629","Mon-Fri Closed, Sat 6AM - 9PM, Sun Closed","5","aoLvgpEIIQVlLlUASFpBiSMFNKfvuE","No","No","28 minutes","7","Not Accredited","http://ownczwnc.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2506","24.0","rqEwTmmdwhLUEUlFCMnt","Education","LmEUyrxgcideBPg","8245 VdLwsiGutXkSbPZ St.","+1-730-295-7798","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","63","kBKiqPBHaeBGCYuBitNdislFZpNnGJ","Yes","No","51 minutes","4","Accredited","http://hmvqpvo.com"
"2543","23.0","CluRDhaPuyXwOkSFAXgx","Recreation","fWNtcPfajsjRVFU","115 KONSBUaVgbAsyJU St.","+1-421-881-2131","Mon-Fri 8AM - 8PM, Sat 8AM - 8PM, Sun Closed","24","APhmovgPLPmTBmllJNpVcsnDdRgsLQ","No","No","75 minutes","2","Accredited","http://wfhvwtshr.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2568","34.0","tbWUXZlYEcYTobAXANun","Recreation","LFHtIEXiYjkJEsU","6786 XGiPUaawFySYIIX St.","+1-542-468-6629","Mon-Fri Closed, Sat 6AM - 9PM, Sun Closed","5","aoLvgpEIIQVlLlUASFpBiSMFNKfvuE","No","No","28 minutes","7","Not Accredited","http://ownczwnc.com"
"2569","33.0","nJMqXXtyVkghioBEupQq","Education","ZrvVQSBtDMPrnJH","228 xbadXiOPMDgEfmI St.","+1-566-673-1005","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","19","XanLhAIEvlNzABxjMrloBphukylGUv","Yes","No","112 minutes","5","Accredited","http://ulwtarnx.com"
"2583","27.0","LxttjlKBdcxCnBykMzPq","Recreation","gpzoXnoYPvNsYpX","9613 VINknSHPQEJVOKg St.","+1-609-449-7172","Mon-Fri 6AM - 6PM, Sat 6AM - 6PM, Sun 6AM - 6PM","73","SrUKHcipKSRilQZmQcEWadIxoyzAeA","Yes","Yes","77 minutes","5","Accredited","http://lfyfkpp.com"
"2602","70.0","BlDyITkzLYuKRHxrCtbj","Recreation","TgisJuYqNYAoMrE","5008 CRmzgkUkHcxyBut St.","+1-265-559-2242","Mon-Fri Closed, Sat 7AM - 5PM, Sun 7AM - 5PM","24","ZcdyuuGAkyHYuhXVCvlpobDphnZnjh","No","No","105 minutes","7","Not Accredited","http://wihnjtzqjw.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2569","33.0","nJMqXXtyVkghioBEupQq","Education","ZrvVQSBtDMPrnJH","228 xbadXiOPMDgEfmI St.","+1-566-673-1005","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","19","XanLhAIEvlNzABxjMrloBphukylGUv","Yes","No","112 minutes","5","Accredited","http://ulwtarnx.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2461","77.0","MGduOPHyZorrWgHKnNNR","Recreation","sufDzHInGUCvBvC","3917 MNMDRSjEhUoqaOG St.","+1-674-483-5386","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","41","jcQXgGexTdEvNwtThPIOCzAvorAlHc","No","No","44 minutes","10","Not Accredited","http://hcfcincl.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2467","49.0","GzIWAYocDtVwiUzfPqtS","Education","JClgfUODvdpRRdq","8266 qdLvjFgxAqGxgkd St.","+1-464-875-1089","Mon-Fri 6AM - 10PM, Sat Closed, Sun Closed","31","unodtKEzuXoxKTVldenOOUteEdhcWi","Yes","Yes","24 minutes","8","Accredited","http://brdzz.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
