Building_ID,Building_Address,Building_Type,Build_Year,Zip,State,City,Community_ID,Community_Name,Latitude,Longitude,Location,Energy_Rating,Property_Type,Floor_Area,Water_Use,Electricity_Use,Natural_Gas_Use,Total_GHG_Emissions,GHG_Intensity,Wards,Community_Area
"250145","180 N Wabash Ave","Commercial","1914-04-01","60601.0","VA","Northgate","32.0","LOOP","41.793755","-87.58322","(41.793755, -87.58322)","1.5","Office","162202","3439.5","9358751.2","9302126.8","1954.7","12.1","36","38"
"250146","223 W Jackson Blvd","Commercial","1957-04-01","60606.0","IL","Crisman","32.0","LOOP","41.877884","-87.63479","(41.877884, -87.63479)","2.5","Office","167574","5570.8","10947453.1","4110504.7","1926.9","11.5","36","38"
"250161","1551 N Kedzie Ave","Commercial","1954-04-01","60651.0","VA","Leesburg","24.0","WEST TOWN","41.90927","-87.70693","(41.90927, -87.70693)","2.0","Other","204256","4826.3","5094954.9","13261425.5","1499.5","7.3","49","25"
"250171","130 N Garland Ct","Residential","1996-04-01","60602.0","IL","Big Foot Prairie","32.0","LOOP","41.895477","-87.660355","(41.895477, -87.660355)","2.5","Multifamily Housing","1173350","6981.2","43859399.6","12940835.6","7532.5","8.1","36","38"
"250176","10510 W Zemke Rd","Commercial","1996-04-01","60666.0","FL","Cambridge","76.0","OHARE","41.970306","-87.65058","(41.970306, -87.65058)","1.5","Office","387041","3734.6","10133198","5532920.1","1875.4","11.3","29","75"
"251209","9230 S Burley Ave","Residential","2017-04-01","60617.0","IL","Cambridge","6.0","SOUTH CHICAGO","41.72738","-87.54561","(41.72738, -87.54561)","4.0","Senior Living Community","144411","2298.5","4271670.4","5443799.9","955.8","6.6","47","42"
"251212","549 W Randolph St","Commercial","1907-04-01","60661.0","KY","Moorland","28.0","NEAR WEST SIDE","41.88321","-87.64337","(41.88321, -87.64337)","4.0","Office","108520","2237.2","3016999.1","6525019.8","817.4","7.8","36","29"
"251213","40 E 9th St","Residential","1985-04-01","60605.0","IL","Leesburg","32.0","LOOP","41.87078","-87.62642","(41.87078, -87.62642)","2.0","Multifamily Housing","434888","9691.7","14474069.2","12365812.2","2915.8","7","10","38"
"251214","1026 - 1032 W Montrose Ave","Commercial","2014-04-01","60613.0","VA","Ebony","3.0","UPTOWN","41.869255","-87.62625","(41.869255, -87.62625)","3.0","Mixed Use Property","596696","183.7","14549450.5","11791429.9","2897","7","39","31"
"251217","3200 N Lake Shore Dr","Residential","1917-04-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.96322","-87.6666","(41.96322, -87.6666)","2.5","Multifamily Housing","486911","6657.3","8489509.5","29829958","2909.4","6.8","25","57"
"251218","1335 S Prairie Ave","Residential","1900-04-01","60605.0","IL","Leesburg","33.0","NEAR SOUTH SIDE","41.963963","-87.65181","(41.963963, -87.65181)","3.0","Multifamily Housing","425305","2203.5","10647394.9","19671971.9","2706.6","7.5","9","34"
"251219","555 W Cornelia Ave","Residential","1957-04-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.94581","-87.64409","(41.94581, -87.64409)","3.0","Multifamily Housing","250200","5981.0","3988081.6","14182369.7","1375.7","6.2","39","57"
"251220","304 S State St","Commercial","1966-04-01","60604.0","NC","Northchase","3.0","UPTOWN","41.877953","-87.62805","(41.877953, -87.62805)","3.0","College/University","219500","2044","9254169.7","10601250.9","2102.6","9.6","10","38"
"251221","211 W Wacker Dr","Commercial","2017-04-01","60606.0","IL","Crisman","77.0","LOOP","41.886513","-87.63457","(41.886513, -87.63457)","3.5","Office","188368","8689.2","5207558.1","6633975.1","1165.1","6.2","36","38"
"251222","2229 S Halsted St","Commercial","1921-04-01","60608.0","IL","Campbellton","31.0","LOWER WEST SIDE","41.85176","-87.64626","(41.85176, -87.64626)","2.0","Office","140445","5417.2","4928481","214.4","769.2","9","48","33"
"251226","325 W Huron St","Commercial","1966-04-01","60654.0","VA","Sale Creek","24.0","WEST TOWN","41.894722","-87.63667","(41.894722, -87.63667)","4.0","Office","150246","6344.1","2555059.1","6509989.9","744.5","5","36","37"
"251228","444 N Wells St","Commercial","1900-04-01","60654.0","VA","Sale Creek","8.0","NEAR NORTH SIDE","41.883194","-87.628685","(41.883194, -87.628685)","4.0","Office","73332","9201.2","2804036.4","546924.0","437.6","6","36","37"
"251229","210 E Pearson","Residential","1921-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.89778","-87.62118","(41.89778, -87.62118)","75","Multifamily Housing","104142","9816.7","1740519","8885913","793.8","7.6","11","37"
"251230","1448 N Lake Shore Dr","Residential","1914-04-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.92075","-87.70153","(41.92075, -87.70153)","4.0","Multifamily Housing","175440","8819.9","2641321.3","11742467.4","1035.9","5.9","34","37"
"251231","211 W Scott St","Residential","1936-04-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.904926","-87.6349","(41.904926, -87.6349)","1.0","Multifamily Housing","122496","7318.3","3795324.3","2718315.2","736.7","10.1","11","37"
"251233","2601 N Clybourn St","Commercial","2010-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.93118","-87.67426","(41.93118, -87.67426)","3.5","Retail Store","100147","2700.3","6181871.2","890370","1012.1","7","40","68"
"251234","100 E Huron St","Residential","1949-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.92385","-87.63654","(41.92385, -87.63654)","2.5","Multifamily Housing","582180","5065.4","14210021.2","4951422.8","3144.4","6.2","36","37"
"251235","110 E Delaware","Residential","2012-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.899216","-87.62541","(41.899216, -87.62541)","81","Multifamily Housing","95220","8344.1","2987417.5","1631955.6","637.3","6.7","36","37"
"251236","1120 N Lake Shore Dr","Residential","1921-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.90307","-87.62514","(41.90307, -87.62514)","3.5","Multifamily Housing","137739","22","1862876.9","9797171.4","830.3","6","11","37"
"251238","560 W Fulton","Residential","1969-04-01","60661.0","KY","Moorland","66.0","NEAR WEST SIDE","41.88683","-87.641914","(41.88683, -87.641914)","81","Multifamily Housing","63803","9230.1","1538829","2404431","412.2","6.5","36","29"
"251241","212 E Cullerton St","Residential","2017-04-01","60616.0","IL","Big Foot Prairie","32.0","NEAR SOUTH SIDE","41.85554","-87.62198","(41.85554, -87.62198)","4.0","Multifamily Housing","181723","4058.1","2740381.9","4274849.5","654.7","4.4","9","34"
"251243","333 N Jefferson St","Residential","1970-04-01","60661.0","KY","Moorland","49.0","ROSELAND","41.887856","-87.642395","(41.887856, -87.642395)","4.0","Multifamily Housing","76037","3474.8","1343853.7","1673310.3","330.9","5.2","36","29"
"251245","3800 Lake Shore Dr","Residential","1969-04-01","60613.0","VA","Ebony","24.0","LAKE VIEW","41.952736","-87.64559","(41.952736, -87.64559)","4.0","Multifamily Housing","249095","9434.0","3419796.3","18384687.9","1510.2","6.1","39","57"
"251246","4950 S Chicago Beach Dr","Residential","1925-04-01","60615.0","VA","Crisman","7.0","KENWOOD","41.804615","-87.584465","(41.804615, -87.584465)","2.5","Multifamily Housing","167825","2114.3","2236235","13057973.4","1013","6","33","5"
"251253","700 W Van Buren","Residential","1966-04-01","60607.0","IL","Cambridge","8.0","NEAR NORTH SIDE","41.876957","-87.64429","(41.876957, -87.64429)","26","Multifamily Housing","125620","7370.7","3224347","8737100","1060.2","8.4","36","29"
"251254","720 W Gordon Ter","Residential","2008-04-01","60613.0","VA","Ebony","3.0","UPTOWN","41.95817","-87.64857","(41.95817, -87.64857)","3.0","Multifamily Housing","318000","7292.0","6164289.7","14566840.1","1735.8","6","39","31"
"251255","1235 S Prairie Ave","Residential","1954-04-01","60605.0","IL","Leesburg","33.0","NEAR SOUTH SIDE","41.866196","-87.621216","(41.866196, -87.621216)","3.5","Multifamily Housing","605856","3999.3","10703996.6","26204472.7","3062.4","5.1","9","34"
"251256","845 N State St","Residential","1987-04-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.78959","-87.602325","(41.78959, -87.602325)","1.0","Multifamily Housing","449500","6100.8","12448613.7","23191142.3","3174.6","7.1","11","37"
"251257","425 W Surf St","Residential","2012-04-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.93389","-87.640366","(41.93389, -87.640366)","3.5","Multifamily Housing","119250","5589.8","1790450.4","7547936.7","680.3","5.7","25","57"
"251260","3170 N Sheridan Rd","Residential","2012-04-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.93973","-87.64","(41.93973, -87.64)","3.5","Multifamily Housing","475020","8189.0","7579433.3","19817492.8","2235.5","4.7","25","57"
"251267","510 W Erie St","Residential","2014-04-01","60654.0","VA","Sale Creek","8.0","NEAR NORTH SIDE","41.970306","-87.65058","(41.970306, -87.65058)","2.5","Multifamily Housing","290751","4907.2","3510313.6","17043798.6","1453.1","7.4","36","37"
"251268","860 N Lake Shore Dr","Residential","2012-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.898678","-87.61881","(41.898678, -87.61881)","1.0","Multifamily Housing","399042","3665.1","7478448.9","36137870.6","3086.6","9","11","37"
"251274","320 322 W OAKDALE AVE","Residential","1917-04-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.72019","-87.656715","(41.72019, -87.656715)","85","Multifamily Housing","131782","6363.9","1872471.5","8284435.7","785.2","6","25","57"
"251275","101 E Erie","Residential","1907-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.963963","-87.65181","(41.963963, -87.65181)","79","Hotel","359000","6789.8","20913806","11498100","4477.6","12.5","36","37"
"251277","2718 W Roscoe St","Commercial","1996-04-01","60618.0","IL","Crisman","21.0","AVONDALE","42.006603","-87.66729","(42.006603, -87.66729)","41","Office","121666","1640.1","9637995.8","1083308.6","1834","15.1","20","22"
"251278","1645 W Ogden","Residential","1921-04-01","60612.0","IL","Northchase","28.0","NEAR WEST SIDE","41.87962","-87.66728","(41.87962, -87.66728)","2.5","Multifamily Housing","329084","2701.6","8117076.6","16272596.2","2131.1","7.8","23","29"
"251279","2727 W Roscoe St","Commercial","1966-04-01","60618.0","IL","Crisman","27.0","EAST GARFIELD PARK","41.94235","-87.696884","(41.94235, -87.696884)","54","Office","63752","4702.2","2394399","1507698","561","8.800000000000001","20","22"
"251281","40 E Oak St","Residential","1936-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.901024","-87.626785","(41.901024, -87.626785)","2.0","Multifamily Housing","154113","9895.1","2790319.4","15197446","1242.7","8.1","36","37"
"251282","1100 N Dearborn St","Residential","1914-04-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.877457","-87.635735","(41.877457, -87.635735)","3.0","Multifamily Housing","179090","6215.0","2787405.5","16527478.1","1312.9","7.3","11","37"
"251287","8101 W Higgins Rd","Residential","1936-04-01","60631.0","MN","Russell","10.0","NORWOOD PARK","41.98515","-87.830154","(41.98515, -87.830154)","2.0","Hotel","160000","7333.5","11048462","7829400.3","2140.2","13.4","29","36"
"251289","1164 W Madison","Residential","2017-04-01","60607.0","IL","Cambridge","7.0","NEAR WEST SIDE","41.881947","-87.65691","(41.881947, -87.65691)","3.5","Multifamily Housing","303222","9505.9","7095728.4","6158199.9","1434.5","5.7","26","29"
"251290","163 E Walton Pl","Residential","1900-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.991196","-87.81565","(41.991196, -87.81565)","0.0","Multifamily Housing","190004","17715","459170.9","4996930.5","44586.9","42.6","11","37"
"251294","954 W Washington Blvd","Commercial","2014-04-01","60607.0","IL","Cambridge","28.0","NEAR WEST SIDE","41.789566","-87.58709","(41.789566, -87.58709)","4.0","Office","140000","1553.6","1534214.8","2540100","374.4","2.7","46","29"
"251297","1431 N Western Ave","Commercial","1957-04-01","60622.0","IL","Leesburg","24.0","WEST TOWN","41.907692","-87.68708","(41.907692, -87.68708)","1.0","Medical Office","71110","4546.0","3866879.8","6431871","945.1","13.3","41","25"
"251301","1960 N Lincoln Park West","Residential","1969-04-01","60614.0","VA","Leesburg","8.0","LINCOLN PARK","41.918056","-87.63701","(41.918056, -87.63701)","2.5","Multifamily Housing","413860","6292.8","7640222","26942598.3","2623.5","7.9","34","68"
"251312","2542 Elston Ave","Commercial","1907-04-01","60647.0","IL","Leesburg","22.0","LOGAN SQUARE","41.927704","-87.68133","(41.927704, -87.68133)","3.5","Retail Store","119178","3128.0","5901577.7","4940188.2","1183.5","9.9","41","23"
"251315","2550 N Clybourn St","Commercial","1957-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.927776","-87.67299","(41.927776, -87.67299)","2.0","Supermarket/Grocery Store","85209","1907.9","12439718.9","6609999.9","2292.5","26.9","40","68"
"251316","1763 W Howard St","Commercial","1996-04-01","60626.0","IL","Rockbridge","1.0","ROGERS PARK","41.889732","-87.63612","(41.889732, -87.63612)","2.0","Supermarket/Grocery Store","70262","5657.0","10370757.2","6910399.7","1985.6","28.3","5","10"
"251317","225 N Wabash","Residential","1969-04-01","60601.0","VA","Northgate","24.0","LOOP","41.886517","-87.62599","(41.886517, -87.62599)","3.0","Hotel","150626","9629.4","3890031.2","12588149.9","25197.8","96.3","36","38"
"251319","4660 W Irving Park Rd","Commercial","1921-04-01","60641.0","OK","Snake Creek","15.0","PORTAGE PARK","41.955505","-87.74485","(41.955505, -87.74485)","2.5","Supermarket/Grocery Store","70790","599.7","11518905.8","5207999.8","2074.4","29.3","50","15"
"251320","370 N Desplaines St","Commercial","1990-04-01","60661.0","KY","Moorland","24.0","WEST TOWN","41.88836","-87.64431","(41.88836, -87.64431)","4.0","Supermarket/Grocery Store","65000","7248.7","8231261.7","6466500.2","1628.1","25","36","29"
"251321","1150 W Fullerton Ave","Commercial","2012-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.925594","-87.65815","(41.925594, -87.65815)","4.0","College/University","52043","9956.3","1230639","1187530","255.1","4.9","34","68"
"251324","2315 N Kenmore Ave","Commercial","1970-04-01","60614.0","VA","Leesburg","24.0","WEST TOWN","41.92404","-87.65452","(41.92404, -87.65452)","4.0","College/University","111269","8663.5","3566502.1","2318179.2","679.8","6.1","34","68"
"251326","2345 N Sheffield Ave","Commercial","1907-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.94662","-87.70269","(41.94662, -87.70269)","4.0","College/University","88635","3614.8","4868312.7","5162446.4","1034","11.7","34","68"
"251327","2350 N Clifton Ave","Commercial","1925-04-01","60614.0","VA","Leesburg","32.0","LINCOLN PARK","41.92507","-87.65786","(41.92507, -87.65786)","4.0","College/University","92627","8039.3","888338.6","4312608.8","367.7","4","34","68"
"251328","2350 N Kenmore Ave","Commercial","1921-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.925007","-87.65543","(41.925007, -87.65543)","4.0","College/University","187000","7581.5","4766489.8","6066000.9","1066.1","5.7","34","68"
"251331","2312 N Clifton Ave","Commercial","2008-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.923946","-87.65759","(41.923946, -87.65759)","4.0","College/University","81951","46.3","2719530.6","5035292.2","691.9","8.4","34","68"
"251334","2325 N Sheffield Ave","Commercial","1954-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.924816","-87.653244","(41.924816, -87.653244)","4.0","College/University","50174","7739.7","1660511.2","2640271","399.4","8","34","68"
"251337","2350 N Racine Ave","Commercial","1917-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.87781","-87.65493","(41.87781, -87.65493)","4.0","College/University","163000","6313.4","2842561","6976008.3","814.2","5","34","68"
"251338","2322 N Kenmore Ave","Commercial","1900-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.94929","-87.64692","(41.94929, -87.64692)","4.0","College/University","52477","9434.0","2181357.1","3168075.1","508.7","9.7","34","68"
"251340","625 S Ashland Ave","Residential","2017-04-01","60607.0","IL","Cambridge","8.0","NEAR WEST SIDE","41.893078","-87.66679","(41.893078, -87.66679)","2.5","Hotel","72000","1656.3","5221196","2581010","952","13.2","41","25"
"251341","60 E Monroe St","Residential","2017-04-01","60603.0","IL","Goodland","32.0","LOOP","41.88082","-87.62572","(41.88082, -87.62572)","3.0","Multifamily Housing","1014137","8887.7","25785443.9","19950467.9","33572.5","77.4","36","38"
"251344","3570 N Elston Ave","Commercial","2012-04-01","60618.0","IL","Crisman","21.0","AVONDALE","41.945118","-87.70845","(41.945118, -87.70845)","2.0","Supermarket/Grocery Store","55024","9933.5","9746473.3","4710000.1","1771.3","32.2","12","22"
"251346","650 W Lake Street","Commercial","1996-04-01","60661.0","KY","Moorland","28.0","NEAR WEST SIDE","41.800785","-87.590485","(41.800785, -87.590485)","4.0","Office","64709","5763.7","1142941.3","1931806","281","4.3","36","29"
"251347","3537 S Paulina St","Municipal","1917-04-01","60609.0","OK","Snake Creek","59.0","MCKINLEY PARK","41.901516","-87.70676","(41.901516, -87.70676)","2.0","K-12 School","50060","8243.3","1496243.3","3326650.2","410.2","8.2","1","56"
"251352","501 - 505 W 35th St","Municipal","1907-04-01","60629.0","IL","Rockbridge","60.0","BRIDGEPORT","41.82813","-87.624405","(41.82813, -87.624405)","4.0","Office","73600","393","2831581.3","1996503.8","577.1","7.8","48","58"
"251355","9811 S Lowe Ave","Municipal","1925-04-01","60628.0","IL","Big Foot Prairie","8.0","WASHINGTON HEIGHTS","41.715652","-87.63896","(41.715652, -87.63896)","4.0","K-12 School","52968","668.4","884355.7","2013100","244.9","4.6","22","72"
"251356","1504 S Albany Ave","Municipal","1925-04-01","60623.0","IL","Big Foot Prairie","8.0","NORTH LAWNDALE","41.861115","-87.703415","(41.861115, -87.703415)","2.0","K-12 School","56581","1871.2","1240703","3808259.5","395.9","7","14","30"
